ID,Name,Route,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Tmax(hour),Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds,vd
1500,FINGOLIMOD,ORAL,0,0,99.7,93,0,0,307.478,3.2043,92.933,22,274.214,4,3,3,4,3,12,126,66.48,0.684210526,135.1040088,0,0
1501,LEVOMEFOLATE,ORAL,0,4.5,0,0,50,0,457.447,-2.9271,115.3847,33,434.263,6,13,11,6,13,9,176,208.43,0.35,187.5552501,1,0
1503,LURASIDONE,ORAL,234,18,99,0,0,0,492.689,4.2558,138.252,35,456.401,0,6,6,0,7,5,186,56.75,0.678571429,211.3513427,2,6173
1506,EZOGABINE,ORAL,32.5,9,80,60,0,0,303.337,3.5884,85.2258,22,285.193,4,5,4,4,6,5,116,76.38,0.1875,127.8284836,1,162.5
1507,GABAPENTIN ENACARBIL,ORAL,0,0,0,0,0,0,328.385,1.3483,80.0177,23,302.177,1,7,6,1,7,7,132,104.76,0.8125,136.2633043,1,0
1508,GABAPENTIN ENACARBIL,ORAL,0,0,0,0,0,0,328.385,1.3483,80.0177,23,302.177,1,7,6,1,7,7,132,104.76,0.8125,136.2633043,1,0
1509,VANDETANIB,ORAL,13.2,456,90,0,1.7,0,475.362,5.0042,119.1887,30,451.17,1,6,6,1,8,6,158,59.51,0.363636364,183.0930329,0,7450
1511,VILAZODONE,ORAL,0,25,98,72,0.35,4.5,441.535,4.02958,129.3366,33,414.319,3,7,5,3,7,7,168,102.29,0.307692308,191.9125659,1,0
1512,AZILSARTAN KAMEDOXOMIL,ORAL,0,0,0,0,0,0,568.542,4.70522,149.1002,42,544.35,1,12,11,1,12,9,212,155.59,0.166666667,236.6656614,0,0
1513,LINAGLIPTIN,ORAL,76,12,84,30,8.9,1.5,472.553,1.14742,135.4834,35,444.329,2,10,10,2,10,4,180,116.86,0.4,201.5846094,0,1110
1514,FIDAXOMICIN,ORAL,0,11.7,0,0,4.9,2,1058.052,6.2344,265.0971,72,983.46,7,18,18,7,20,13,404,266.66,0.634615385,431.3123286,0,0
1515,TELAPREVIR,ORAL,32.4,4.4,67,0,5.16,0,679.863,2.4459,180.5893,49,626.439,4,13,8,4,13,13,268,179.56,0.722222222,288.4539371,5,252
1517,BOCEPREVIR,ORAL,161,3.4,75,0,3.3,0,519.687,1.7112,139.0155,37,474.327,5,10,5,5,10,8,208,150.7,0.814814815,219.767174,5,772
1518,BOCEPREVIR,ORAL,161,3.4,75,0,3.3,0,519.687,1.7112,139.0155,37,474.327,5,10,5,5,10,8,208,150.7,0.814814815,219.767174,5,772
1519,ABIRATERONE ACETATE,ORAL,0,0,0,0,0,0,391.555,5.9694,114.854,29,358.291,0,3,3,0,3,2,154,39.19,0.615384615,174.1873722,0,0
1520,DEFERIPRONE,ORAL,37.9,1.9,10,0,143.8,0,139.154,0.39932,38.0848,10,130.082,1,3,3,1,3,0,54,42.23,0.285714286,58.54666267,0,104
1523,RIVAROXABAN,ORAL,10,7,93,90,0,0,435.889,2.5199,108.8912,29,417.745,1,8,6,1,10,5,152,88.18,0.315789474,175.4861298,3,50
1524,TICAGRELOR,ORAL,8.7,7,99,36,1.76,0,522.578,2.0137,127.7531,36,494.354,4,10,11,4,13,10,194,138.44,0.565217391,209.6376675,0,88
1525,CLOBAZAM,ORAL,1.7,39,85,100,0,0,300.745,3.3712,83.067,21,287.641,0,4,2,0,5,1,106,40.62,0.125,127.0884124,2,100
1527,AXITINIB,ORAL,38,4.3,99,58,0.072,0,386.48,4.6391,113.2139,28,368.336,2,5,4,2,6,5,138,70.67,0.045454545,166.4488257,1,160
1528,VEMURAFENIB,ORAL,1.3,57,99,0,126,0,489.931,5.5442,124.0307,33,471.787,2,6,4,2,10,7,170,91.92,0.130434783,193.2223301,0,106
1530,CRIZOTINIB,ORAL,60,42,91,43,0,0,450.345,5.0377,116.4741,30,428.169,3,6,6,3,9,5,158,77.99,0.333333333,183.6966026,0,1772
1532,IVACAFTOR,ORAL,17.3,12,99,0,1.95,0,392.499,5.081,118.0287,29,364.275,3,5,3,3,5,2,152,82.19,0.333333333,170.341429,1,353
1533,VISMODEGIB,ORAL,0.15,96,99,31.8,0,0,421.305,4.7112,107.198,27,407.193,1,5,4,1,8,4,138,76.13,0.052631579,166.4384389,1,21.5
1547,TROGLITAZONE,ORAL,29.7,25,99,0,6.39,0,441.549,4.37426,120.2305,31,414.333,2,6,6,2,7,5,164,84.86,0.416666667,185.873481,2,1202
1548,TROGLITAZONE,ORAL,29.7,25,99,0,6.39,0,441.549,4.37426,120.2305,31,414.333,2,6,6,2,7,5,164,84.86,0.416666667,185.873481,2,1202
1571,APIXABAN,ORAL,2.9,5,87,50,0,0,459.506,2.6996,126.6604,34,434.306,2,9,6,2,9,5,174,110.76,0.28,196.2482534,3,21
1572,LOMITAPIDE,ORAL,19.8,39.7,99.8,7,0,0,693.732,8.3821,179.3819,50,656.436,2,5,3,2,11,10,262,61.44,0.333333333,286.2409698,2,1138
1573,ICOSAPENT ETHYL,ORAL,0,0,0,0,0,0,330.512,6.4712,104.943,24,296.24,0,2,2,0,2,14,134,26.3,0.5,148.2300876,0,0
1575,LORCASERIN,ORAL,0,11,70,0,0,1.75,195.693,2.5892,56.4407,13,181.581,1,1,1,1,2,0,70,12.03,0.454545455,84.10341095,0,0
1576,CABOZANTINIB,ORAL,4.4,55,99.7,0,0,0,501.514,5.5408,136.6894,37,477.322,2,8,6,2,9,8,188,98.78,0.178571429,211.9246074,2,349
1578,TERIFLUNOMIDE,ORAL,0.0305,456,99,80,233.3,9,270.21,2.99948,61.0155,19,261.138,2,4,3,2,7,2,100,73.12,0.166666667,106.3262567,1,11
1579,PERAMPANEL,ORAL,0.72,105,95,0,0,0,349.393,4.43818,105.421,27,334.273,0,4,4,0,4,3,128,58.68,0,156.1709971,0,109
1581,LINACLOTIDE,ORAL,0,0,0,0,0,0,1524.751,-8.6086,365.7416,101,1447.135,19,36,28,19,42,13,552,579.57,0.525423729,600.1494821,14,0
1583,MIRABEGRON,ORAL,57,50,71,29,0,0,396.516,2.7722,113.2776,28,372.324,5,6,6,5,7,9,146,100.27,0.238095238,167.9906264,1,1670
1584,AVANAFIL,ORAL,0,5,99,0,0,0.62,483.96,2.4318,128.0187,34,457.752,3,10,9,3,11,9,178,125.39,0.347826087,201.9349567,1,0
1585,REGORAFENIB,ORAL,0,28,99.5,76,5.1,4,482.821,5.6888,113.1966,33,467.701,3,7,4,3,12,5,172,92.35,0.095238095,189.2765918,3,0
1586,ELVITEGRAVIR,ORAL,0,12.9,98,0,3.8,4,446.882,2.9463,114.2673,31,424.706,1,6,6,1,8,7,164,91.59,0.304347826,183.0131768,0,0
1587,COBICISTAT,ORAL,0,3.5,97,0,1.4,3,776.042,6.0007,212.5451,54,722.618,3,12,10,3,14,19,290,138.02,0.475,326.2265143,4,0
1589,TOFACITINIB,ORAL,20,3,40,74,0,0,312.377,1.54478,86.6707,23,292.217,1,7,5,1,7,3,120,88.91,0.5,134.4788831,1,87
1590,ENZALUTAMIDE,ORAL,0.56,139,97,0,35.7,0,464.444,3.99248,112.5912,32,448.316,1,6,4,1,11,3,166,76.44,0.238095238,185.5732205,2,110
1592,BOSUTINIB,ORAL,189,22.5,94,0,0.37,0,530.456,5.19038,143.3557,36,501.224,1,8,8,1,10,9,190,82.88,0.384615385,220.8076193,0,6080
1593,PONATINIB,ORAL,35.3,24,99,0,0.13,0,532.57,4.45602,142.3172,39,505.354,1,7,6,1,10,4,200,65.77,0.275862069,223.8069168,1,1223
1595,BEDAQUILINE,ORAL,0.03,3960,99.9,0,0,0,555.516,7.1305,155.2958,37,524.268,1,4,4,1,5,8,188,45.59,0.21875,226.2183236,0,164
1596,POMALIDOMIDE,ORAL,8,9.5,28,0,0.27,0,273.248,-0.33,67.5261,20,262.16,3,7,5,3,7,1,102,109.57,0.230769231,113.2700106,4,100
1597,OSPEMIFENE,ORAL,9.16,26,99,0,3.16,0,378.899,5.6457,113.1598,27,355.715,1,2,2,1,3,8,138,29.46,0.166666667,165.2566864,0,448
1598,DABRAFENIB,ORAL,25.7,8,99.7,95,0,0,519.574,5.3649,128.8129,35,499.414,3,7,7,3,12,5,182,110.86,0.173913043,203.5088964,0,70.3
1599,POMALIDOMIDE,ORAL,8,9.5,28,0,0.27,0,273.248,-0.33,67.5261,20,262.16,3,7,5,3,7,1,102,109.57,0.230769231,113.2700106,4,100
1600,TRAMETINIB,ORAL,4.9,4.35,97.4,72,0,0,615.403,3.94012,148.7574,37,592.219,2,9,8,2,11,5,190,107.13,0.230769231,223.2380644,1,214
1601,PICOSULFATE,ORAL,0,7.4,0,0,7.3,7,437.451,2.625,102.4192,29,422.331,2,9,7,2,11,7,152,140.09,0.055555556,167.0325519,0,0
1602,ALOGLIPTIN,ORAL,14,21,20,100,0,0,339.399,0.39448,95.6244,25,318.231,2,7,7,2,7,3,130,97.05,0.388888889,145.0767903,0,417
1603,CANAGLIFLOZIN,ORAL,11.5,13.1,99,65,0,0,444.524,2.96832,116.4182,31,419.324,4,5,6,4,7,5,164,90.15,0.333333333,183.5556762,0,119
1604,GLYCEROL PHENYLBUTYRATE,ORAL,0,0,0,0,0,0,530.661,6.0533,149.938,39,492.357,0,6,6,0,6,17,206,78.9,0.363636364,230.8449252,0,0
1614,RIOCIGUAT,ORAL,2.6,9.5,95,94,0,0,422.424,2.4427,113.6888,31,403.272,4,10,9,4,11,4,158,138.07,0.15,175.8334197,1,30
1615,MACITENTAN,ORAL,2.1,16,99,0,0,0,588.282,3.5727,126.7262,32,568.122,2,10,8,2,13,11,170,128.22,0.263157895,202.2069575,0,50
1617,VORTIOXETINE,ORAL,27.3,66,98,75,110,0,298.455,3.86424,91.5637,21,276.279,1,2,3,1,3,3,110,15.27,0.333333333,131.1051247,0,2600
1618,AFATINIB,ORAL,0,37,95,92,0,3.5,485.947,4.3899,130.4064,34,460.747,2,8,7,2,10,8,178,88.61,0.291666667,201.280417,1,0
1619,LEVOMILNACIPRAN,ORAL,25,12,22,92,1.38,0,246.354,1.7714,73.2094,18,224.178,2,3,2,2,3,5,98,46.33,0.533333333,108.9712975,1,430
1621,ESLICARBAZEPINE ACETATE,ORAL,0,0,0,0,0,0,296.326,3.0637,82.8174,22,280.198,2,5,3,2,5,1,112,72.63,0.176470588,127.8436905,2,0
1622,DOLUTEGRAVIR,ORAL,1,14,98.9,0,9.9,0,419.384,1.3528,99.8835,30,400.232,2,8,6,2,10,3,158,100.87,0.35,169.2240455,2,17.4
1623,IBRUTINIB,ORAL,1000,5,97.3,0,0,0,440.507,4.2173,126.7354,33,416.315,2,8,7,2,8,5,166,99.16,0.2,190.8726799,1,10000
1624,MONOMETHYL FUMARATE,ORAL,43.6,1,36,0,12.9,2.25,129.091,-1.5345,26.163,9,124.051,0,4,4,0,4,2,50,66.43,0.2,51.74023964,0,63
1625,DIMETHYL FUMARATE,ORAL,0,0,0,0,0,0,144.126,-0.1114,33.172,10,136.062,0,4,4,0,4,2,56,52.6,0.333333333,58.42449323,0,0
1626,SOFOSBUVIR,ORAL,0,0.4,63,0,0,1.25,529.458,1.6565,125.2067,36,500.226,3,12,10,3,14,10,198,158.18,0.5,205.4787673,0,0
1628,SIMEPREVIR,ORAL,0,25.5,99.9,62,2.58,5,749.956,5.25412,198.5522,52,702.58,2,12,10,2,14,8,278,156.89,0.552631579,308.3573791,3,0
1630,BAZEDOXIFENE,ORAL,24,30,98,6,14.6,0,470.613,6.33102,141.3876,35,436.341,2,5,5,2,5,7,182,57.86,0.333333333,206.7518244,0,882
1634,CEFPROZIL,ORAL,11.7,1.3,36,95,47,0,388.425,-0.628,96.9049,27,370.281,4,8,7,4,9,5,142,135.79,0.277777778,159.2655705,2,15
1672,NISOLDIPINE,ORAL,58.5,9.5,99,5,0,9,388.42,3.2018,102.1861,28,364.228,1,8,7,1,8,6,150,107.77,0.4,162.9085281,0,357
1675,TRAMADOL,ORAL,23,6.7,20,75,2.25,2.3,263.381,2.6346,77.4028,19,238.181,1,3,3,1,3,4,106,32.7,0.625,115.7426058,0,188
1677,TRAMADOL,ORAL,23,6.7,20,75,2.25,2.3,263.381,2.6346,77.4028,19,238.181,1,3,3,1,3,4,106,32.7,0.625,115.7426058,0,188
1679,TRAMADOL,ORAL,23,6.7,20,75,2.25,2.3,263.381,2.6346,77.4028,19,238.181,1,3,3,1,3,4,106,32.7,0.625,115.7426058,0,188
1710,VORAPAXAR,ORAL,1.5,192,99,100,0,1,492.591,5.6295,134.0827,36,459.327,1,6,5,1,7,5,190,77.52,0.482758621,210.8355391,1,424
1715,APREMILAST,ORAL,10,7.5,68,73,0,2.5,460.508,2.4342,117.8605,32,436.316,1,9,7,1,10,8,170,119.08,0.318181818,185.7788383,3,87
1719,DAPAGLIFLOZIN,ORAL,0,12.9,91,78,0,2,408.878,1.8444,104.5892,28,383.678,4,6,6,4,7,6,152,99.38,0.428571429,168.4744369,0,0
1720,EMPAGLIFLOZIN,ORAL,10.6,12.4,86.2,0,687,1.5,450.915,1.6134,113.2722,31,423.699,4,7,7,4,8,6,168,108.61,0.47826087,185.3120352,0,73.8
1721,SUVOREXANT,ORAL,2.8,12,99,82,0,2,450.93,4.11132,122.4435,32,427.746,0,8,7,0,9,3,164,80.29,0.304347826,189.9347297,1,49
1722,DROXIDOPA,ORAL,55.4,2.5,75,0,0,2,212.181,-1.7916,47.7138,15,202.101,5,6,6,5,6,3,82,126.84,0.222222222,85.20457727,0,200
1726,NETUPITANT,ORAL,20.3,96,99.5,0,750.8,5,578.601,6.78702,147.002,41,546.345,0,5,4,0,11,5,220,39.68,0.4,234.9378914,1,1982
1727,NALOXEGOL,ORAL,126,8.5,4.2,0,0,2,651.794,1.8635,168.7936,46,598.37,2,12,12,2,12,24,260,126.77,0.764705882,272.3070629,0,1554
1728,ELIGLUSTAT,ORAL,88,8.9,79.5,0,339,3,404.551,3.4323,113.3725,29,368.263,2,6,5,2,6,11,162,71.03,0.695652174,174.1162989,1,835
1730,IDELALISIB,ORAL,14.9,8.2,84,0,0,1.5,415.432,3.7543,115.6364,31,397.288,2,8,7,2,9,5,154,101.38,0.136363636,175.3980384,0,23
1731,LEDIPASVIR,ORAL,0,47,99.8,0,363.7,4.25,889.017,8.6073,237.3308,65,834.585,4,14,8,4,16,10,340,174.64,0.469387755,374.7898898,4,0
1732,MILTEFOSINE,ORAL,0,153.6,98,0,162.2,7,407.576,5.6755,112.7219,27,361.208,0,5,4,0,6,20,164,58.59,1,168.5788334,0,0
1733,OMBITASVIR,ORAL,1.5,23,99.9,48.1,76.1,4.5,894.127,7.6871,250.2838,65,826.591,4,15,9,4,15,13,350,178.72,0.52,382.8814185,6,50.1
1734,PARITAPREVIR,ORAL,2.1,5.5,97.8,0,342.4,4.5,765.893,3.63692,203.0964,55,722.549,3,14,10,3,15,7,286,189.65,0.425,318.1213411,4,16.7
1735,DASABUVIR,ORAL,47.7,5.75,99.5,70,1.35,4.5,493.585,4.0236,139.3202,35,466.369,2,8,6,2,9,5,182,110.26,0.230769231,202.8134037,0,396
1736,TASIMELTEON,ORAL,49.3,1.3,90,38.3,0,1.75,245.322,2.2512,69.7897,18,226.17,1,3,2,1,3,4,96,38.33,0.533333333,107.5291494,1,92.5
1737,OLAPARIB,ORAL,8.6,11.9,82,0,0,2,434.471,2.3474,116.7772,32,411.287,1,7,4,1,8,4,164,86.37,0.333333333,183.3854393,2,167
1738,CERITINIB,ORAL,33.2,41,97,0,0,5,558.148,6.36192,154.1589,38,521.86,3,8,8,3,10,9,204,105.24,0.428571429,230.0501581,0,4230
1739,PIRFENIDONE,ORAL,15,3,58,0,0,0.5,185.226,2.14592,56.776,14,174.138,0,2,2,0,2,1,70,22,0.083333333,82.44458101,0,65
1740,NINTEDANIB,ORAL,83.4,9.5,97.8,4.7,0,3,539.636,3.6159,157.0789,40,506.372,2,9,7,2,9,7,206,94.22,0.258064516,233.5659106,2,1050
1742,EDOXABAN,ORAL,22,12,55,62,0,1.5,548.069,1.2896,139.2486,37,517.829,3,11,8,3,13,5,198,136.63,0.5,223.5141766,4,107
1744,PANOBINOSTAT,ORAL,160,37,90,21,0,2,349.434,3.32722,103.8516,26,326.25,4,5,3,4,5,7,134,77.15,0.19047619,152.2538328,1,8542
1745,PALBOCICLIB,ORAL,63.1,29,85,46,0,9,447.543,2.96582,128.6469,33,418.311,2,9,9,2,9,5,172,105.04,0.458333333,191.8089706,0,2583
1746,LENVATINIB,ORAL,0,28,98.5,85,0,2.5,426.86,4.0719,113.5153,30,407.708,4,8,5,4,9,6,154,115.57,0.19047619,176.8666473,3,82
1753,CLOMIPHENE,ORAL,0,0,0,0,17,0,405.969,6.5626,124.378,29,377.745,0,2,2,0,3,9,150,12.47,0.230769231,178.9521705,0,0
1764,PHENMETRAZINE,ORAL,0,0,0,0,0,0,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0,0
1765,PHENMETRAZINE,ORAL,0,0,0,0,0,0,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0,0
1766,PHENMETRAZINE,ORAL,0,0,0,0,0,0,177.247,1.736,52.5997,13,162.127,1,2,2,1,2,1,70,21.26,0.454545455,78.91368995,0,0
1767,METHYPRYLON,ORAL,0.77,9.2,0,0,0,0,183.251,1.1278,50.1957,13,166.115,1,3,2,1,3,2,74,46.17,0.8,78.89080529,1,63
1768,TALBUTAL,ORAL,0,0,0,0,0,0,224.26,0.961,58.3834,16,208.132,2,5,3,2,5,4,88,75.27,0.545454545,94.27752865,4,0
1769,PHENSUXIMIDE,ORAL,0,7.8,0,0,0,0,189.214,1.1589,51.577,14,178.126,0,3,2,0,3,1,72,37.38,0.272727273,82.33316041,2,0
1774,BUTABARBITAL,ORAL,0,100,0,0,0,0,212.249,0.7949,53.8604,15,196.121,2,5,3,2,5,3,84,75.27,0.7,88.60218957,4,0
1779,SONIDEGIB,ORAL,9.4,672,97,10,2.12,3,485.506,5.82152,127.7102,35,459.298,1,6,5,1,9,5,184,63.69,0.307692308,201.238802,1,9166
1780,BREXPIPRAZOLE,ORAL,1.28,91,99,95,0,4,433.577,4.724,129.7757,31,406.361,1,5,5,1,6,7,160,48.57,0.32,185.4202781,0,101.4
1781,CHOLIC ACID,ORAL,0,0,0,0,0,0,407.571,2.114,107.4084,29,368.259,3,5,5,3,5,4,166,100.82,0.958333333,174.4480522,0,0
1782,LUMACAFTOR,ORAL,2.38,25.2,99,0,55.3,4,451.405,3.41232,110.9272,33,434.269,1,7,6,1,9,5,168,100.58,0.208333333,186.5334734,1,86
1783,IVABRADINE,ORAL,24,6,70,40,0,1,468.594,3.31,131.639,34,432.306,0,7,6,0,7,10,184,60.47,0.518518519,202.0863371,1,100
1785,DACLATASVIR,ORAL,4.2,13.5,99,67,0,2,738.89,6.222,202.7508,54,688.49,4,14,8,4,14,11,286,174.64,0.45,314.9699373,4,47
1786,ELUXADOLINE,ORAL,0,4.8,81,0,5.27,1.5,568.654,2.82434,156.4265,42,534.382,5,10,7,5,10,11,218,167.46,0.25,243.8778177,2,0
1789,SACUBITRIL,ORAL,51,1.4,94,60,0,0.5,410.49,2.5003,112.1677,30,382.266,1,6,5,1,6,11,160,95.53,0.375,176.8100102,1,103
1793,FLIBANSERIN,ORAL,0,11,98,33,1.07,0.075,390.409,3.1706,102.6557,28,369.241,1,5,4,1,8,4,148,44.27,0.35,159.535501,0,0
1794,CARIPRAZINE,ORAL,0,72,94,0,20,4.5,427.42,4.3355,117.6967,28,395.164,1,5,3,1,7,5,156,38.82,0.666666667,178.4912903,2,0
1800,COBIMETINIB,ORAL,13.8,44,95,46,514,2.4,531.316,3.7811,115.2527,30,510.148,3,5,4,3,9,4,160,64.6,0.380952381,185.3350723,1,806
1802,PIMAVANSERIN,ORAL,0,57,95,0,0,6,427.564,4.6665,121.4727,31,393.292,1,5,3,1,6,8,168,44.81,0.48,184.7370459,2,2173
1805,TENOFOVIR ALAFENAMIDE,ORAL,0,0.51,80,0,0.33,1,476.474,2.9729,123.6516,33,447.242,3,11,10,3,12,11,178,143.48,0.428571429,191.7220491,0,0
1809,TIPIRACIL,ORAL,0,2.1,8,0,0,0,242.666,0.28967,60.0641,16,231.578,3,6,3,3,7,2,86,92.81,0.444444444,95.7610736,0,0
1810,LESINURAD,ORAL,6,5,98,100,14.8,2.5,403.281,2.9024,94.271,24,390.177,0,5,6,0,7,5,122,70.84,0.235294118,150.7623362,0,20
1811,OBETICHOLIC ACID,ORAL,0,0,99,0,0,1.5,419.626,3.7793,115.1826,30,376.282,2,4,4,2,4,5,172,80.59,0.961538462,182.3837026,0,618
1812,OSIMERTINIB,ORAL,14.2,48,0,0,0,6,499.619,4.5098,150.8724,37,466.355,2,9,8,2,9,10,192,87.55,0.25,216.9399611,1,986
1813,URIDINE TRIACETATE,ORAL,0,2.25,0,0,0,2.5,370.314,-1.1395,82.9737,26,352.17,1,11,10,1,11,5,142,142.99,0.533333333,146.3509941,0,0
1815,ELBASVIR,ORAL,0,24,99.9,0,137,3,882.035,8.116,243.4558,65,826.595,4,16,10,4,16,11,338,188.8,0.387755102,376.6004842,4,680
1816,GRAZOPREVIR,ORAL,0,31,98.8,0,215,2,766.918,3.3019,196.8129,54,716.518,3,15,11,3,16,7,292,195.22,0.631578947,314.9387884,4,1250
1818,VELPATASVIR,ORAL,0,15,99.5,0,293,3,883.019,7.7315,242.5598,65,828.587,4,16,10,4,16,11,338,193.1,0.387755102,375.9194678,4,0
1819,ALECTINIB,ORAL,81.9,33,99,37,1.38,4,482.628,4.77328,142.0212,36,448.356,1,6,5,1,6,3,186,72.36,0.466666667,212.388217,0,4016
1821,IXAZOMIB CITRATE,ORAL,0,0,0,0,0,0,515.111,-1.1263,115.0909,34,493.943,2,11,9,2,14,11,184,173.99,0.45,204.7567909,2,0
1822,VENETOCLAX,ORAL,0,26,99.9,0,2.42,6.5,868.457,8.6599,237.0478,61,818.057,3,14,11,3,16,13,320,172.03,0.377777778,360.0299266,1,288
1826,RUCAPARIB,ORAL,47,17,70,36,6,1.9,323.371,2.9793,92.4936,24,305.227,3,4,2,3,5,3,122,56.92,0.210526316,138.6249836,1,187
1827,SAFINAMIDE,ORAL,4.6,23,88,95,0,2.5,302.349,2.3681,82.6701,22,283.197,3,4,3,3,5,7,116,64.35,0.235294118,128.6435635,1,165
1828,MIDOSTAURIN,ORAL,0,21,99.8,0,0,2,570.649,5.9068,165.1237,43,540.409,1,8,6,1,8,3,214,77.73,0.257142857,246.9101196,2,95.2
1831,NERATINIB,ORAL,281,14.6,99,0,0,5,557.054,5.93248,157.2544,40,527.822,2,9,8,2,10,11,204,112.4,0.2,237.5703866,1,6433
1832,BETRIXABAN,ORAL,0,23,60,34,0,3.5,451.914,4.13517,125.1051,32,429.738,3,8,5,3,9,6,164,107.41,0.130434783,190.2396569,2,2080
1834,NIRAPARIB,ORAL,16.2,36,83,73,2.51,3,320.396,2.5914,94.4326,24,300.236,3,5,4,3,5,3,122,72.94,0.263157895,140.0124918,1,1220
1835,L-GLUTAMINE,ORAL,0,1,0,0,1028,0.5,145.138,-2.6709,31.4108,10,136.066,4,5,4,4,5,4,58,109.24,0.6,57.99607883,1,13
1837,ENASIDENIB,ORAL,0.74,137,98.5,57,27.4,4,473.381,4.2926,105.3692,33,456.245,3,8,8,3,14,6,176,108.74,0.315789474,182.7206547,0,55.8
1838,DEFLAZACORT,ORAL,0,0,0,0,0,1,441.524,2.5632,115.7418,32,410.276,1,7,7,1,7,3,172,102.26,0.68,187.4907129,0,0
1840,PLECANATIDE,ORAL,0,0,0,0,0,0,1677.883,-13.4871,394.5235,113,1577.083,22,44,31,22,48,28,634,729.45,0.676923077,664.006986,17,0
1841,BRIGATINIB,ORAL,12.7,25,66,0,2.4,2.5,584.105,5.09,166.4369,40,544.793,2,9,9,2,11,8,214,85.86,0.448275862,241.8031094,0,153
1843,TELOTRISTAT ETHYL,ORAL,2.7,0.6,99,0,7.6,1.25,574.991,4.98862,142.9278,40,548.783,4,9,9,4,13,9,210,131.17,0.259259259,232.4370185,0,0
1844,NALDEMEDINE,ORAL,0,11,93.5,0,0,0.75,570.646,3.4798,150.7311,42,536.374,4,10,9,4,10,6,218,141.18,0.46875,242.5482368,1,155
1845,RIBOCICLIB,ORAL,25.5,32,70,0,0,2.5,434.548,2.7964,125.6529,32,404.308,2,9,8,2,9,5,168,91.21,0.47826087,187.3967946,1,1090
1847,VOXILAPREVIR,ORAL,0,33,99,0,221,4,868.948,4.9565,206.5909,60,816.532,3,15,11,3,20,8,330,195.22,0.7,345.0204173,4,0
1848,VALBENAZINE,ORAL,7.2,15,99,49,0,0.75,418.578,3.5641,117.8194,30,380.274,2,6,6,2,6,7,168,74.02,0.708333333,180.590581,0,92
1850,GLECAPREVIR,ORAL,0,6,97.5,0,712.4,5,838.878,3.8568,197.0309,58,792.51,3,15,11,3,20,6,316,195.22,0.631578947,331.6009301,4,0
1851,PIBRENTASVIR,ORAL,0,13,99.9,0,98.9,5,1113.199,9.4475,285.2198,80,1047.679,4,18,12,4,23,15,426,199.58,0.473684211,458.1805179,4,0
1857,MACIMORELIN,ORAL,0,4.1,0,0,0,1,474.565,1.8448,135.3329,35,444.325,7,9,4,7,9,10,182,144.9,0.269230769,202.3936119,3,0
1859,BARICITINIB,ORAL,8.9,12,50,80,0,1,371.426,1.09568,94.3475,26,354.29,1,9,7,1,10,5,134,120.56,0.375,149.8878046,0,76
1862,BENZHYDROCODONE,ORAL,0,0,0,0,0,0,403.478,3.715,111.8745,30,378.278,0,5,5,0,5,3,154,48,0.4,175.7818086,0,0
1863,ABEMACICLIB,ORAL,0,18.3,96.3,45,0,8,506.605,4.93692,140.7077,37,474.349,1,8,8,1,10,7,194,75,0.407407407,214.9341123,0,690.3
1865,LOFEXIDINE,ORAL,17.6,12,55,72,3.16,4,259.136,2.7624,66.8567,16,247.04,1,3,3,1,5,3,86,33.62,0.363636364,104.4155449,0,480
1866,LOFEXIDINE,ORAL,17.6,12,55,72,3.16,4,259.136,2.7624,66.8567,16,247.04,1,3,3,1,5,3,86,33.62,0.363636364,104.4155449,0,480
1867,FOSTAMATINIB,ORAL,0,0,0,0,0,0,578.45,1.8305,134.6419,40,554.258,2,15,14,2,17,10,214,192.38,0.304347826,227.0106611,1,0
1870,SECNIDAZOLE,ORAL,1.5,17,5,0,245.3,4,185.183,0.48052,45.2992,13,174.095,1,6,5,1,6,3,72,81.19,0.571428571,74.97716094,0,42
1871,SECNIDAZOLE,ORAL,1.5,17,5,0,245.3,4,185.183,0.48052,45.2992,13,174.095,1,6,5,1,6,3,72,81.19,0.571428571,74.97716094,0,42
1872,BENZNIDAZOLE,ORAL,0,13,52,0,9.2,2,260.253,1.1077,67.1701,19,248.157,1,7,5,1,7,5,98,90.06,0.166666667,108.5864636,1,0
1874,ERTUGLIFLOZIN,ORAL,11.2,16.6,93.6,0,613.7,1,436.888,1.3565,108.4212,30,411.688,4,7,7,4,8,6,162,108.61,0.454545455,178.9470931,0,85.5
1878,AVATROMBOPAG,ORAL,6.9,19,96,0,255.6,5.5,648.662,5.2467,168.2402,42,615.398,1,9,10,1,13,7,224,104.73,0.517241379,263.0053101,1,180
1879,BICTEGRAVIR,ORAL,0,17.3,99,0,13.6,3,449.385,1.6344,102.3225,32,431.241,2,8,6,2,11,3,168,100.87,0.380952381,178.7486918,2,0
