ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,No_of_H-bond_donors,No_of_H-bond_acceptors,Molecular_Weight,LogP,Meets
1573,ICOSAPENT ETHYL,,1574,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,2,330.512,6.4712,False
1575,LORCASERIN,,0,ORAL,0.0,0.0,11,70.0,0,0,,1.75,SOLUBILITY SOLUBILITY IN WATER GREATER THAN 400 MILLIGRAM / MILLILITER,1,1,195.693,2.5892,True
1576,CABOZANTINIB,,0,ORAL,349.0,4.4,55,99.7,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIA,2,6,501.514,5.5408,False
1578,TERIFLUNOMIDE,822,0,ORAL,11.0,0.0305,456,99.0,80,233.3,MICROMOLAR,9.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,3,270.21,2.99948,True
1579,PERAMPANEL,,0,ORAL,109.0,0.72,105,95.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,4,349.393,4.43818,True
1581,LINACLOTIDE,,1582,ORAL,0.0,0.0,0,0.0,0,BELOW,LIMIT,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,17,28,1524.751,-8.6086,False
1583,MIRABEGRON,,0,ORAL,1670.0,57.0,50,71.0,29,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER 0.082 MILLIGRAM / MILLILITER,4,6,396.516,2.7722,True
1584,AVANAFIL,,0,ORAL,0.0,0.0,5,99.0,0,0,,0.62,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,9,483.96,2.4318,True
1585,REGORAFENIB,,0,ORAL,0.0,0.0,28,99.5,76,5.1,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,4,482.821,5.6888,False
1586,ELVITEGRAVIR,,0,ORAL,0.0,0.0,12.9,98.0,0,3.8,MICROMOLAR,4.0,SOLUBILITY LESS THAN 0.3 MICROGRAMS PER ML IN WATER,1,6,446.882,2.9463,True
1587,COBICISTAT,,0,ORAL,0.0,0.0,3.5,97.0,0,1.4,MICROMOLAR,3.0,SOLUBILITY OF 0.1 MG PER ML,3,10,776.042,6.0007,False
1589,TOFACITINIB,,0,ORAL,87.0,20.0,3,40.0,74,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,5,312.377,1.54478,True
1590,ENZALUTAMIDE,,1591,ORAL,110.0,0.56,139,97.0,0,35.7,MICROMOLAR,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,4,464.444,3.99248,True
1592,BOSUTINIB,,0,ORAL,6080.0,189.0,22.5,94.0,0,0.37,MICROMOLAR,0.0,SOLUBILITY ABOVE PH 5 THE SOLUBILITY OF BOSUTINIB MONOHYDRATE REDUCES RAPIDLY,1,8,530.456,5.19038,False
1593,PONATINIB,,0,ORAL,1223.0,35.3,24,99.0,0,0.13,MICROMOLAR,0.0,SOLUBILITY 0.16 MCG / MILLILITER AT PH 7,1,6,532.57,4.45602,False
1595,BEDAQUILINE,,0,ORAL,164.0,0.03,3960,99.9,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIA,1,4,555.516,7.1305,False
1596,POMALIDOMIDE,,0,ORAL,100.0,8.0,9.5,28.0,0,0.27,MICROMOLAR,0.0,SOLUBILITY LOW SOLUBILITY IN WATER,2,5,273.248,-0.33,True
1597,OSPEMIFENE,,0,ORAL,448.0,9.16,26,99.0,0,3.16,MICROMOLAR,0.0,SOLUBILITY INSOLUBLE IN WATER,1,2,378.899,5.6457,False
1598,DABRAFENIB,,0,ORAL,70.3,25.7,8,99.7,95,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE ABOVE PH 4,2,7,519.574,5.3649,False
1599,POMALIDOMIDE,,0,ORAL,100.0,8.0,9.5,28.0,0,0.27,MICROMOLAR,0.0,SOLUBILITY LOW SOLUBILITY IN WATER,2,5,273.248,-0.33,True
1600,TRAMETINIB,,0,ORAL,214.0,4.9,4.35,97.4,72,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN THE PH RANGE OF 2 TO 8 IN WATER,2,8,615.403,3.94012,False
1601,PICOSULFATE,,1608,ORAL,0.0,0.0,7.4,0.0,0,7.3,NANOMOLAR,7.0,,2,7,437.451,2.625,True
1602,ALOGLIPTIN,,0,ORAL,417.0,14.0,21,20.0,100,0,,0.0,SOLUBILITY SPARINGLY SOLUBLE IN WATER,1,7,339.399,0.39448,True
1603,CANAGLIFLOZIN,,0,ORAL,119.0,11.5,13.1,99.0,65,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER FROM PH 1.1 TO 12.9,4,6,444.524,2.96832,True
1604,GLYCEROL PHENYLBUTYRATE,,1416,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY INSOLUBLE IN WATER,0,6,530.661,6.0533,False
1614,RIOCIGUAT,,0,ORAL,30.0,2.6,9.5,95.0,94,0,,0.0,SOLUBILITY IN WATER (4 MILLIGRAM / LITER),2,9,422.424,2.4427,True
1615,MACITENTAN,,1616,ORAL,50.0,2.1,16,99.0,0,0,,0.0,SOLUBILITY NOT SOLUBLE IN WATER,2,8,588.282,3.5727,False
1617,VORTIOXETINE,,0,ORAL,2600.0,27.3,66,98.0,75,110,NANOMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,3,298.455,3.86424,True
1618,AFATINIB,,0,ORAL,0.0,0.0,37,95.0,92,0,,3.5,SOLUBILITY SOLUBLE IN WATER,2,7,485.947,4.3899,True
1619,LEVOMILNACIPRAN,,0,ORAL,430.0,25.0,12,22.0,92,1.38,MICROMOLAR,0.0,,1,2,246.354,1.7714,True
1621,ESLICARBAZEPINE ACETATE,,1620,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,3,296.326,3.0637,True
1622,DOLUTEGRAVIR,,0,ORAL,17.4,1.0,14,98.9,0,9.9,MICROMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,6,419.384,1.3528,True
1623,IBRUTINIB,,0,ORAL,10000.0,1000.0,5,97.3,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,440.507,4.2173,True
1624,MONOMETHYL FUMARATE,1625  1952,0,ORAL,63.0,43.6,1,36.0,0,12.9,MICROMOLAR,2.25,,0,4,129.091,-1.5345,True
1625,DIMETHYL FUMARATE,,1624,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY HIGHLY SOLUBLE IN WATER,0,4,144.126,-0.1114,True
1626,SOFOSBUVIR,,1627,ORAL,0.0,0.0,0.4,63.0,0,0,,1.25,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,3,10,529.458,1.6565,False
1628,SIMEPREVIR,,0,ORAL,0.0,0.0,25.5,99.9,62,2.58,MICROMOLAR,5.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,2,10,749.956,5.25412,False
1630,BAZEDOXIFENE,,0,ORAL,882.0,24.0,30,98.0,6,14.6,NANOMOLAR,0.0,SOLUBILITY PH DEPENDENT IN WATER (923 MICROGRAM / MILLILITER AT PH 5.4),2,5,470.613,6.33102,False
1634,CEFPROZIL,,0,ORAL,15.0,11.7,1.3,36.0,95,47,MICROMOLAR,0.0,,3,7,388.425,-0.628,True
1672,NISOLDIPINE,,0,ORAL,357.0,58.5,9.5,99.0,5,0,,9.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,388.42,3.2018,True
1675,TRAMADOL,,1674  1676  1678  1680,ORAL,188.0,23.0,6.7,20.0,75,2.25,MICROMOLAR,2.3,SOLUBILITY READILY SOLUBLE IN WATER (LOGP=1.35),1,3,263.381,2.6346,True
1677,TRAMADOL,,1674  1676  1678  1680,ORAL,188.0,23.0,6.7,20.0,75,2.25,MICROMOLAR,2.3,SOLUBILITY READILY SOLUBLE IN WATER (LOGP=1.35),1,3,263.381,2.6346,True
1679,TRAMADOL,,1674  1676  1678  1680,ORAL,188.0,23.0,6.7,20.0,75,2.25,MICROMOLAR,2.3,SOLUBILITY READILY SOLUBLE IN WATER (LOGP=1.35),1,3,263.381,2.6346,True
1710,VORAPAXAR,,0,ORAL,424.0,1.5,192,99.0,100,0,,1.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER AT PH 1,1,5,492.591,5.6295,False
1715,APREMILAST,,0,ORAL,87.0,10.0,7.5,68.0,73,0,,2.5,,1,7,460.508,2.4342,True
1719,DAPAGLIFLOZIN,,0,ORAL,0.0,0.0,12.9,91.0,78,0,,2.0,,4,6,408.878,1.8444,True
1720,EMPAGLIFLOZIN,,0,ORAL,73.8,10.6,12.4,86.2,0,687,NANOMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,4,7,450.915,1.6134,True
1721,SUVOREXANT,,0,ORAL,49.0,2.8,12,99.0,82,0,,2.0,SOLUBILITY INSOLUBLE IN WATER,0,7,450.93,4.11132,True
1722,DROXIDOPA,,1207,ORAL,200.0,55.4,2.5,75.0,0,0,,2.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,6,212.181,-1.7916,True
1726,NETUPITANT,1882,0,ORAL,1982.0,20.3,96,99.5,0,750.8,NANOMOLAR,5.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,0,4,578.601,6.78702,False
1727,NALOXEGOL,,0,ORAL,1554.0,126.0,8.5,4.2,0,0,,2.0,SOLUBILITY HIGH AQUEOUS SOLUBILITY ACROSS THE PHYSIOLOGIC PH RANGE,2,12,651.794,1.8635,False
1728,ELIGLUSTAT,,0,ORAL,835.0,88.0,8.9,79.5,0,339,NANOMOLAR,3.0,,2,5,404.551,3.4323,True
1730,IDELALISIB,,0,ORAL,23.0,14.9,8.2,84.0,0,0,,1.5,SOLUBILITY PH-DEPENDENT AQUEOUS SOLUBILITY 0.1 MILLIGRAM / MILLILITER (PH 5-7),2,7,415.432,3.7543,True
1731,LEDIPASVIR,,0,ORAL,0.0,0.0,47,99.8,0,363.7,NANOMOLAR,4.25,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,4,8,889.017,8.6073,False
1732,MILTEFOSINE,,0,ORAL,0.0,0.0,153.6,98.0,0,162.2,MICROMOLAR,7.0,SOLUBILITY FREELY SOLUBLE IN WATER,0,4,407.576,5.6755,False
1733,OMBITASVIR,,0,ORAL,50.1,1.5,23,99.9,48.1,76.1,NANOMOLAR,4.5,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS BUFFERS,4,9,894.127,7.6871,False
1734,PARITAPREVIR,,0,ORAL,16.7,2.1,5.5,97.8,0,342.4,NANOMOLAR,4.5,SOLUBILITY VERY LOW WATER SOLUBILITY,3,10,765.893,3.63692,False
1735,DASABUVIR,,0,ORAL,396.0,47.7,5.75,99.5,70,1.35,MICROMOLAR,4.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,6,493.585,4.0236,True
1736,TASIMELTEON,,0,ORAL,92.5,49.3,1.3,90.0,38.3,0,,1.75,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,2,245.322,2.2512,True
1737,OLAPARIB,,0,ORAL,167.0,8.6,11.9,82.0,0,0,,2.0,SOLUBILITY PH-INDEPENDENT LOW SOLUBILITY OF APPROXIMATELY 0.1 MILLIGRAM / MILLILITER ACROSS THE PHYSIOLOGICAL PH RANGE,1,4,434.471,2.3474,True
1738,CERITINIB,,0,ORAL,4230.0,33.2,41,97.0,0,0,,5.0,,3,8,558.148,6.36192,False
1739,PIRFENIDONE,,0,ORAL,65.0,15.0,3,58.0,0,0,,0.5,,0,2,185.226,2.14592,True
1740,NINTEDANIB,,0,ORAL,1050.0,83.4,9.5,97.8,4.7,0,,3.0,,2,7,539.636,3.6159,False
1742,EDOXABAN,,0,ORAL,107.0,22.0,12,55.0,62,0,,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE AT PH 6-7,3,8,548.069,1.2896,False
1744,PANOBINOSTAT,,0,ORAL,8542.0,160.0,37,90.0,21,0,,2.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,3,349.434,3.32722,True
1745,PALBOCICLIB,,0,ORAL,2583.0,63.1,29,85.0,46,0,,9.0,SOLUBILITY ABOVE PH4 THE SOLUBILITY REDUCES SIGNIFICANTLY,2,9,447.543,2.96582,True
1746,LENVATINIB,,0,ORAL,82.0,0.0,28,98.5,85,0,,2.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,3,5,426.86,4.0719,True
1753,CLOMIPHENE,,0,ORAL,0.0,0.0,0,0.0,0,17,NANOMOLAR,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,0,2,405.969,6.5626,False
1764,PHENMETRAZINE,281,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,177.247,1.736,True
1765,PHENMETRAZINE,281,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,177.247,1.736,True
1766,PHENMETRAZINE,281,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,1,2,177.247,1.736,True
1767,METHYPRYLON,,0,ORAL,63.0,0.77,9.2,0.0,0,0,,0.0,,1,2,183.251,1.1278,True
1768,TALBUTAL,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,3,224.26,0.961,True
1769,PHENSUXIMIDE,,0,ORAL,0.0,0.0,7.8,0.0,0,0,,0.0,,0,2,189.214,1.1589,True
1774,BUTABARBITAL,,0,ORAL,0.0,0.0,100,0.0,0,0,,0.0,SOLUBILITY FREELY SOLUBLE IN WATER,2,3,212.249,0.7949,True
1779,SONIDEGIB,,0,ORAL,9166.0,9.4,672,97.0,10,2.12,MICROMOLAR,3.0,SOLUBILITY INSOLUBLE IN WATER,1,5,485.506,5.82152,False
1780,BREXPIPRAZOLE,,0,ORAL,101.4,1.28,91,99.0,95,0,,4.0,,1,5,433.577,4.724,True
1781,CHOLIC ACID,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,5,407.571,2.114,True
1782,LUMACAFTOR,,0,ORAL,86.0,2.38,25.2,99.0,0,55.3,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,6,451.405,3.41232,True
1783,IVABRADINE,,0,ORAL,100.0,24.0,6,70.0,40,0,,1.0,,0,6,468.594,3.31,True
1785,DACLATASVIR,,0,ORAL,47.0,4.2,13.5,99.0,67,0,,2.0,SOLUBILITY FREELY SOLUBLE IN WATER,4,8,738.89,6.222,False
1786,ELUXADOLINE,,0,ORAL,0.0,0.0,4.8,81.0,0,5.27,NANOMOLAR,1.5,,3,7,568.654,2.82434,False
1789,SACUBITRIL,,1790,ORAL,103.0,51.0,1.4,94.0,60,0,,0.5,,1,5,410.49,2.5003,True
1793,FLIBANSERIN,,0,ORAL,0.0,0.0,11,98.0,33,1.07,MICROMOLAR,0.075,SOLUBILITY INSOLUBLE IN WATER,1,4,390.409,3.1706,True
1794,CARIPRAZINE,,1795  1796,ORAL,0.0,0.0,72,94.0,0,20,NANOMOLAR,4.5,,1,3,427.42,4.3355,True
1800,COBIMETINIB,,0,ORAL,806.0,13.8,44,95.0,46,514,NANOMOLAR,2.4,,3,4,531.316,3.7811,False
1802,PIMAVANSERIN,,1803,ORAL,2173.0,0.0,57,95.0,0,0,,6.0,SOLUBILITY SOLUBLE IN WATER,1,3,427.564,4.6665,True
1805,TENOFOVIR ALAFENAMIDE,,1491,ORAL,0.0,0.0,0.51,80.0,0,0.33,MICROMOLAR,1.0,SOLUBILITY 4.7 MILLIGRAM / MILLILITER,2,10,476.474,2.9729,True
1809,TIPIRACIL,,0,ORAL,0.0,0.0,2.1,8.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,3,3,242.666,0.28967,True
1810,LESINURAD,,0,ORAL,20.0,6.0,5,98.0,100,14.8,MICROMOLAR,2.5,SOLUBILITY SOLUBLE IN WATER,0,6,403.281,2.9024,True
1811,OBETICHOLIC ACID,,0,ORAL,618.0,0.0,0,99.0,0,0,,1.5,SOLUBILITY SOLUBLE IN WATER PH DEPENDENT,2,4,419.626,3.7793,True
1812,OSIMERTINIB,,0,ORAL,986.0,14.2,48,0.0,0,0,,6.0,,2,8,499.619,4.5098,True
1813,URIDINE TRIACETATE,,1814,ORAL,0.0,0.0,2.25,0.0,0,0,,2.5,,1,10,370.314,-1.1395,True
1815,ELBASVIR,,0,ORAL,680.0,0.0,24,99.9,0,137,NANOMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,4,10,882.035,8.116,False
1816,GRAZOPREVIR,,0,ORAL,1250.0,0.0,31,98.8,0,215,NANOMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,11,766.918,3.3019,False
1818,VELPATASVIR,,0,ORAL,0.0,0.0,15,99.5,0,293,NANOMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER ABOVE PH 5,4,10,883.019,7.7315,False
1819,ALECTINIB,,0,ORAL,4016.0,81.9,33,99.0,37,1.38,MICROMOLAR,4.0,,1,5,482.628,4.77328,True
1821,IXAZOMIB CITRATE,,1820,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,2,9,515.111,-1.1263,False
1822,VENETOCLAX,,0,ORAL,288.0,0.0,26,99.9,0,2.42,MICROMOLAR,6.5,SOLUBILITY LOW SOLUBILITY IN WATER,3,11,868.457,8.6599,False
1826,RUCAPARIB,,0,ORAL,187.0,47.0,17,70.0,36,6,MICROMOLAR,1.9,SOLUBILITY PH-INDEPENDENT LOW SOLUBILITY OF APPROXIMATELY 1 MG/ML ACROSS THE PHYSIOLOGICAL PH RANGE,3,2,323.371,2.9793,True
1827,SAFINAMIDE,,0,ORAL,165.0,4.6,23,88.0,95,0,,2.5,SOLUBILITY SOLUBLE IN WATER BUT SHOWS LOW SOLUBILITY (<0.4 MG/ML) AT PH 6.8 AND 7.5,2,3,302.349,2.3681,True
1828,MIDOSTAURIN,,1829  1830  1852,ORAL,95.2,0.0,21,99.8,0,0,,2.0,,1,6,570.649,5.9068,False
1831,NERATINIB,,0,ORAL,6433.0,281.0,14.6,99.0,0,0,,5.0,SOLUBILITY SPARINGLY SOLUBLE AT PH 1.2 (32.90 MG/ML) AND INSOLUBLE AT APPROXIMATE PH 5.0 AND ABOVE (0.08 MG/ML OR LESS),2,8,557.054,5.93248,False
1832,BETRIXABAN,,0,ORAL,2080.0,0.0,23,60.0,34,0,,3.5,,3,5,451.914,4.13517,True
1834,NIRAPARIB,,0,ORAL,1220.0,16.2,36,83.0,73,2.51,MICROMOLAR,3.0,SOLUBILITY AQUEOUS OF 0.7 MG/ML TO 1.1 MG/ML ACROSS THE PHYSIOLOGICAL PH RANGE,2,4,320.396,2.5914,True
1835,L-GLUTAMINE,,0,ORAL,13.0,0.0,1,0.0,0,1028,MICROMOLAR,0.5,,2,4,145.138,-2.6709,True
1837,ENASIDENIB,,0,ORAL,55.8,0.74,137,98.5,57,27.4,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (LESS THAN 74 MCG/ML),3,8,473.381,4.2926,True
1838,DEFLAZACORT,,1839,ORAL,0.0,0.0,0,0.0,0,0,,1.0,,1,7,441.524,2.5632,True
1840,PLECANATIDE,,0,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SOLUBLE IN WATER,19,31,1677.883,-13.4871,False
1841,BRIGATINIB,,0,ORAL,153.0,12.7,25,66.0,0,2.4,MICROMOLAR,2.5,,2,9,584.105,5.09,False
1843,TELOTRISTAT ETHYL,,1842,ORAL,0.0,2.7,0.6,99.0,0,7.6,NANOMOLAR,1.25,SOLUBILITY NEGLIGIBLE AT A PH OF 5 TO 9,2,9,574.991,4.98862,False
1844,NALDEMEDINE,,0,ORAL,155.0,0.0,11,93.5,0,0,,0.75,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,4,9,570.646,3.4798,False
1845,RIBOCICLIB,,0,ORAL,1090.0,25.5,32,70.0,0,0,,2.5,,2,8,434.548,2.7964,True
1847,VOXILAPREVIR,,0,ORAL,0.0,0.0,33,99.0,0,221,NANOMOLAR,4.0,SOLUBILITY IS PRACTICALLY INSOLUBLE (LESS THAN 0.1 MG/ML) BELOW PH 6.8,3,11,868.948,4.9565,False
1848,VALBENAZINE,,1849,ORAL,92.0,7.2,15,99.0,49,0,,0.75,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,1,6,418.578,3.5641,True
1850,GLECAPREVIR,,0,ORAL,0.0,0.0,6,97.5,0,712.4,NANOMOLAR,5.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,3,11,838.878,3.8568,False
1851,PIBRENTASVIR,,0,ORAL,0.0,0.0,13,99.9,0,98.9,NANOMOLAR,5.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,4,12,1113.199,9.4475,False
1857,MACIMORELIN,,0,ORAL,0.0,0.0,4.1,0.0,0,0,,1.0,,6,4,474.565,1.8448,False
1859,BARICITINIB,,0,ORAL,76.0,8.9,12,50.0,80,0,,1.0,,1,7,371.426,1.09568,True
1862,BENZHYDROCODONE,,16,ORAL,0.0,0.0,0,0.0,0,0,,0.0,,0,5,403.478,3.715,True
1863,ABEMACICLIB,,0,ORAL,690.3,0.0,18.3,96.3,45,0,,8.0,,1,8,506.605,4.93692,False
1865,LOFEXIDINE,,0,ORAL,480.0,17.6,12,55.0,72,3.16,NANOMOLAR,4.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,259.136,2.7624,True
1866,LOFEXIDINE,,0,ORAL,480.0,17.6,12,55.0,72,3.16,NANOMOLAR,4.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,3,259.136,2.7624,True
1867,FOSTAMATINIB,,1868,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,2,14,578.45,1.8305,False
1870,SECNIDAZOLE,,0,ORAL,42.0,1.5,17,5.0,0,245.3,MICROMOLAR,4.0,,1,5,185.183,0.48052,True
1871,SECNIDAZOLE,,0,ORAL,42.0,1.5,17,5.0,0,245.3,MICROMOLAR,4.0,,1,5,185.183,0.48052,True
1872,BENZNIDAZOLE,,0,ORAL,0.0,0.0,13,52.0,0,9.2,NANOMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,5,260.253,1.1077,True
1874,ERTUGLIFLOZIN,,0,ORAL,85.5,11.2,16.6,93.6,0,613.7,NANOMOLAR,1.0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,4,7,436.888,1.3565,True
1878,AVATROMBOPAG,,0,ORAL,180.0,6.9,19,96.0,0,255.6,NANOMOLAR,5.5,SOLUBILITY PRACTICALLY INSOLUBLE AT PH 1 TO 11,1,10,648.662,5.2467,False
1879,BICTEGRAVIR,,0,ORAL,0.0,0.0,17.3,99.0,0,13.6,MICROMOLAR,3.0,SOLUBILITY 0.1 MILLIGRAM PER MILLILITER IN WATER,2,6,449.385,1.6344,True
1880,ACALABRUTINIB,,0,ORAL,34.0,159.0,0.9,97.5,25,694,NANOMOLAR,0.75,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER AT PH VALUES ABOVE 6,2,7,465.517,3.3126,True
1881,TEZACAFTOR,,0,ORAL,271.0,1.31,15,99.0,0,11.4,MICROMOLAR,4.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,4,7,520.504,3.3953,False
1883,APALUTAMIDE,,1884,ORAL,276.0,1.3,72,96.0,100,12.5,MICROMOLAR,3.0,SOLUBILITY PRACTICALLY INSOLUBLE IN AQUEOUS MEDIA OVER A WIDE RANGE OF PH VALUES,1,5,477.443,3.53158,True
1885,STIRIPENTOL,,0,ORAL,0.0,0.0,8.7,99.0,0,0,,2.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,3,234.295,2.8355,True
1886,STIRIPENTOL,,0,ORAL,0.0,0.0,8.7,99.0,0,0,,2.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,3,234.295,2.8355,True
1887,AMIFAMPRIDINE,,0,ORAL,0.0,181.0,2.15,25.3,0,0,,1.3,SOLUBILITY FREELY SOLUBLE IN WATER,2,3,109.132,0.246,True
1888,MIGALASTAT,,0,ORAL,89.0,12.5,4,0.0,75,0,,3.0,SOLUBILITY FREELY SOLUBLE IN AQUEOUS MEDIA WITHIN THE PH RANGE OF 1.2 TO 7.5,5,5,163.173,-2.9668,True
1890,TRICLABENDAZOLE,,1891  1892,ORAL,0.0,0.0,8,96.7,0,1.16,MICROMOLAR,3.5,,1,3,359.665,6.0373,False
1893,SARECYCLINE,,0,ORAL,94.2,3.0,21.5,68.6,0,0,,1.75,,5,10,487.509,0.1138,True
1896,SIPONIMOD,,0,ORAL,124.0,3.11,30,99.9,84,58.8,NANOMOLAR,4.0,,0,5,515.596,5.438,False
1897,PRUCALOPRIDE,,0,ORAL,567.0,19.0,24,30.0,90,19,NANOMOLAR,2.5,SOLUBILITY HIGHLY SOLUBLE IN ACIDIC AQUEOUS MEDIA,2,5,367.877,2.0878,True
1902,CANNABIDIOL,,1903,ORAL,31906.0,1111.0,58.5,94.0,0,0,,3.75,SOLUBILITY INSOLUBLE IN WATER,2,2,314.469,5.8465,False
1904,ELAGOLIX,,0,ORAL,881.0,144.0,5,80.0,0,1.22,MICROMOLAR,1.0,SOLUBILITY FREELY SOLUBLE IN WATER,1,8,630.59,4.20032,False
1905,ENCORAFENIB,,0,ORAL,164.0,14.0,3.5,86.0,86,0,,2.0,SOLUBILITY INSOLUBLE IN WATER AT PH 3 AND HIGHER,3,9,540.021,3.9084,False
1906,BINIMETINIB,,0,ORAL,92.0,20.2,3.5,97.0,50,0,,1.6,SOLUBILITY INSOLUBLE IN WATER AT PH 4.5 AND HIGHER,3,6,441.232,3.0113,True
1907,TAFENOQUINE,,0,ORAL,2470.0,4.2,396,99.5,0,317,NANOMOLAR,14.0,,2,6,463.5,5.91082,False
1908,TAFENOQUINE,,0,ORAL,2470.0,4.2,396,99.5,0,317,NANOMOLAR,14.0,,2,6,463.5,5.91082,False
1911,GLASDEGIB,,0,ORAL,188.0,6.45,17.4,91.0,77,3.3,MICROMOLAR,1.55,SOLUBILITY SOLUBLE IN WATER (1.7 MILLIGRAM PER MILLIMITER),3,4,374.448,3.39158,True
1912,DORAVIRINE,,0,ORAL,60.5,6.36,15,76.0,64,2.26,MICROMOLAR,2.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,1,7,425.754,2.65458,True
1913,BALOXAVIR MARBOXIL,,1914,ORAL,0.0,0.0,0,0.0,0,0,,0.0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,0,10,571.558,3.3912,False
1915,LAROTRECTINIB,,0,ORAL,48.0,98.0,2.9,70.0,34,1.84,MICROMOLAR,1.0,SOLUBILITY FREELY SOLUBLE IN WATER AT PH 6.8,2,6,428.443,2.9475,True
1916,MOXIDECTIN,,0,ORAL,2421.0,3.5,784,0.0,0,92.1,NANOMOLAR,4.0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER (0.51 MILLIGRAM PER LITER),2,9,639.83,5.7289,False
1917,LORLATINIB,,0,ORAL,305.0,11.0,24,66.0,81,1.42,MICROMOLAR,1.2,SOLUBILITY 0.17 MILLIGRAM PER MILLILITER,1,7,406.421,2.80068,True
