ID,Name,Is_a_Metabolite,Has_a_Metabolite,Route,vd,Cl(liter/hour),t1/2(hour),PPB(percentage),F(percentage),Cmax,Cmax_unit,Tmax(hour),Solubility,Molecular_Weight,LogP,MolMR,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,TPSA,FractionCSP3,LabuteASA,NumAmideBonds
422,MICONAZOLE,,0,VAGINAL TOPICAL INJECTION BUCCAL,0,0,24,88,0,36,MICROMOLAR,0,NaN,416.135,6.4548,102.681,25,402.023,0,3,3,0,7,6,130,27.05,0.166666667,165.6058079,0
423,IBUPROFEN,,0,ORAL INTRAVENOUS,7.8,2.9,2,99,0,92,MICROMOLAR,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,205.277,1.7385,58.406,15,188.141,0,2,2,0,2,4,82,40.13,0.461538462,90.94175377,0
424,PIMOZIDE,,0,ORAL,1833,16,55,0,50,0,NaN,7,SOLUBILITY IN WATER LESS THAN 0.01 MILLIGRAM / MILLILITER,461.556,5.857,131.1467,34,432.324,1,4,3,1,6,7,176,41.03,0.321428571,197.3971104,0
425,MEBENDAZOLE,,0,ORAL,78,58.5,1.1,91,0,0,NaN,0,SOLUBILITY LESS THAN 0.05 PERCENT SOLUBLE IN WATER,295.298,2.9722,81.9959,22,282.194,2,6,4,2,6,3,110,84.08,0.0625,125.6802482,1
426,LOXAPINE,,0,ORAL INJECTION INHALATION,509.8,48.4,7.3,0,0,415,NANOMOLAR,1.88,NaN,327.815,3.7714,93.235,23,309.671,0,4,4,0,5,0,118,28.07,0.277777778,140.498289,0
427,OXYBUTYNIN,,0,ORAL TRANSDERMAL,193,19.8,2.5,99,6,10,NANOMOLAR,0.89,SOLUBILITY READILY SOLUBLE IN WATER,357.494,3.3429,103.4368,26,326.246,1,4,4,1,4,7,142,49.77,0.590909091,157.0930059,0
428,TRIMETHOBENZAMIDE,,0,INJECTION ORAL,0,0,8,0,100,0,NaN,0.5,NaN,388.464,2.5828,107.7592,28,360.24,1,7,6,1,7,10,152,69.26,0.380952381,165.6983752,1
429,CLONAZEPAM,,0,ORAL,188.5,3.4,35,85,90,0,NaN,2.5,NaN,315.716,3.0377,83.6841,22,305.636,1,6,4,1,7,2,110,84.6,0.066666667,130.1404412,1
430,BUTALBITAL,,0,ORAL,0,0,35,45,0,9,MICROMOLAR,1.5,NaN,224.26,0.961,58.3834,16,208.132,2,5,3,2,5,4,88,75.27,0.545454545,94.27752865,4
431,PROBUCOL,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,516.857,9.9083,156.8066,35,468.473,2,2,4,2,4,4,196,40.46,0.612903226,223.2570851,0
432,MAPROTILINE,,0,ORAL,2925,54.6,51,89,0,0,NaN,0,SOLUBILITY IS SLIGHTLY SOLUBLE IN WATER,277.411,4.2114,87.9017,21,254.227,1,1,1,1,1,4,108,12.03,0.4,126.9462341,0
433,CARBIDOPA,,0,ORAL ENTERAL,0,0,1.8,36,99,995,NANOMOLAR,2.95,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,225.224,-1.3878,54.2107,16,212.12,5,6,6,5,6,4,88,118.64,0.3,92.29528383,0
434,HALCINONIDE,,0,TOPICAL,0,0,0,0,0,0,NaN,0,NaN,454.966,3.8893,112.3268,31,422.71,1,5,5,1,7,2,172,72.83,0.833333333,187.2273309,0
435,DANAZOL,,0,ORAL,10175,727,9.7,0,0,206,NANOMOLAR,4,SOLUBILITY INSOLUBLE IN WATER,337.463,4.221,96.3528,25,310.247,1,3,3,1,3,0,132,46.26,0.681818182,149.4111683,0
436,FENOPROFEN,,0,ORAL,0,0,3,99,0,206,MICROMOLAR,2,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,241.266,2.3323,66.38,18,228.162,0,3,3,0,3,4,92,49.36,0.133333333,105.6526248,0
437,SULFACYTINE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,294.336,0.6462,75.8339,20,280.224,3,7,6,3,8,4,106,107.08,0.166666667,115.6796999,0
438,BECLOMETHASONE DIPROPIONATE,,1570,INHALATION NASAL,20,150,0.5,87,0,169,PICOMOLAR,0.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,521.05,4.0868,133.0178,36,483.754,1,7,7,1,8,6,198,106.97,0.714285714,217.1608363,0
439,ISOFLURANE,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,184.491,2.3528,22.785,10,182.475,0,1,1,0,7,2,62,9.23,1,57.71362373,0
440,DACARBAZINE,,0,INJECTION,78,10.1,6.2,0,0,0,NaN,0,NaN,182.187,-1.6657,49.3791,13,172.107,3,7,5,3,7,3,70,95.44,0.333333333,74.9954786,1
441,OXYBUTYNIN,,0,ORAL TRANSDERMAL,193,19.8,2.5,99,6,21.8,NANOMOLAR,0.65,SOLUBILITY READILY SOLUBLE IN WATER,357.494,3.3429,103.4368,26,326.246,1,4,4,1,4,7,142,49.77,0.590909091,157.0930059,0
442,NAPROXEN,,0,ORAL,10.4,0.507,14.5,99,95,423,MICROMOLAR,3,SOLUBILITY FREELY SOLUBLE IN WATER AT NEUTRAL PH (LOGP = 1.6),229.255,1.7018,63.922,17,216.151,0,3,3,0,3,3,88,49.36,0.214285714,99.64213719,0
443,LOMUSTINE,,0,ORAL,0,0,0,0,0,0,NaN,0,SOLUBILITY RELATIVELY INSOLUBLE IN WATER (< 0.05 MILLIGRAM PER MILLILITER),233.699,2.2509,58.6257,15,217.571,1,5,3,1,6,4,86,61.77,0.888888889,94.09230897,2
444,CHLOROXINE,,0,TOPICAL,0,0,0,0,0,0,NaN,0,NaN,214.051,3.2472,53.4278,13,209.011,1,2,2,1,4,0,66,33.12,0,84.73348184,0
445,FENOPROFEN,,0,ORAL,0,0,3,99,0,206,MICROMOLAR,2,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,241.266,2.3323,66.38,18,228.162,0,3,3,0,3,4,92,49.36,0.133333333,105.6526248,0
446,CLOTRIMAZOLE,,0,TOPICAL VAGINAL ORAL,0,0,0,0,0,14,NANOMOLAR,0.5,SOLUBILITY INSOLUBLE IN WATER,344.845,5.3767,101.843,25,327.709,0,2,2,0,3,4,122,17.82,0.045454545,151.909674,0
447,ISOFLURANE,,0,INHALATION,0,0,0,0,0,0,NaN,0,NaN,184.491,2.3528,22.785,10,182.475,0,1,1,0,7,2,62,9.23,1,57.71362373,0
448,TOLMETIN,,0,ORAL,0,0,0,0,100,155,MICROMOLAR,0.75,SOLUBILITY FREELY SOLUBLE IN WATER,256.281,0.85692,68.7355,19,242.169,0,4,4,0,4,4,98,62.13,0.2,110.8496178,0
449,LACTULOSE,,0,ORAL RECTAL,0,0,0,0,0,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,342.297,-5.3956,68.6414,23,320.121,8,11,11,8,11,5,136,189.53,1,130.4364577,0
450,LOPERAMIDE,,0,ORAL,0,0,10.8,0,0,0,NaN,5,NaN,477.048,5.088,137.9978,34,443.784,1,4,3,1,5,7,178,43.78,0.344827586,207.3328131,1
451,HALAZEPAM,,1709,ORAL,732,24,21.15,0,0,0,NaN,0,NaN,352.743,4.0863,86.808,24,340.647,0,3,2,0,7,2,124,32.67,0.176470588,140.9239274,1
452,DIFENOXIN,297,0,ORAL,0,0,13,0,0,377,NANOMOLAR,0.83,NaN,423.536,3.67008,122.695,32,396.32,0,4,4,0,4,7,162,67.16,0.285714286,189.2973507,0
453,GLIPIZIDE,,0,ORAL,11,2.1,3,98.5,100,0,NaN,2,SOLUBILITY INSOLUBLE IN WATER,445.545,2.07812,114.9744,31,418.329,3,9,6,3,10,7,166,130.15,0.428571429,181.669732,3
454,VASOPRESSIN,,0,INJECTION INTRAVENOUS,0,0,0.25,0,0,0,NaN,0,NaN,1084.253,-5.4045,275.5221,75,1018.733,20,27,16,20,29,19,408,463.93,0.47826087,438.6455615,11
455,LORAZEPAM,,0,ORAL INJECTION,84.5,4.3,14,91,90,62,NANOMOLAR,0,SOLUBILITY ALMOST INSOLUBLE IN WATER,321.163,3.1013,83.1795,21,311.083,2,4,3,2,6,1,106,61.69,0.066666667,130.5849655,1
456,DINOPROSTONE,,0,VAGINAL ENDOCERVICAL,0,0,0.06,0,0,1.23,NANOMOLAR,0.62,SOLUBILITY IN WATER 130 MILLIGRAM / 100 MILLILITER,351.463,1.9164,94.5146,25,320.215,2,5,5,2,5,12,142,97.66,0.7,149.9938594,0
457,DOBUTAMINE,,0,INJECTION,13,249,0.033,0,0,332,NANOMOLAR,0,NaN,301.386,2.9568,87.3681,22,278.202,4,4,4,4,4,7,118,72.72,0.333333333,130.6107135,0
458,CYCLOBENZAPRINE,,0,ORAL,1939,42,32,0,44,167,NANOMOLAR,7.1,SOLUBILITY FREELY SOLUBLE IN WATER,275.395,4.5538,92.062,21,254.227,0,1,1,0,1,3,106,3.24,0.2,126.7828307,0
459,ETIDRONATE,,0,ORAL INJECTION,0,0,3.5,0,3,0,NaN,0,SOLUBILITY HIGHLY SOLUBLE IN WATER,201.995,-3.5202,25.8368,11,197.963,1,7,7,1,9,2,68,146.61,1,62.00124274,0
460,BACLOFEN,,0,ORAL INTRATHECAL,59,10,5,30,0,0,NaN,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,212.656,0.5223,52.8714,14,201.568,2,3,3,2,4,4,76,66.15,0.3,87.49008435,0
461,METOCLOPRAMIDE,,0,ORAL INJECTION NASAL,227.5,22.2,5.5,30,80,0,NaN,1.5,SOLUBILITY FREELY SOLUBLE IN WATER,299.802,2.0024,82.5376,20,277.626,3,5,4,3,6,7,112,67.59,0.5,124.5788601,1
462,DESOXIMETASONE,,0,TOPICAL,0,0,0,0,0,0,NaN,0,NaN,376.468,2.7808,98.4846,27,347.236,2,4,4,2,5,2,148,74.6,0.727272727,159.0775519,0
463,BUTORPHANOL,,0,INJECTION NASAL,603,103,4.74,80,65,3.18,NANOMOLAR,0.5,NaN,327.468,3.3656,94.2256,24,298.236,2,3,3,2,3,2,130,43.7,0.714285714,144.2305114,0
464,METOPROLOL,,0,ORAL INJECTION,201.5,50.7,5,12,50,0,NaN,1,SOLUBILITY VERY SOLUBLE IN WATER,267.369,1.6132,76.6625,19,242.169,2,4,4,2,4,9,108,50.72,0.6,115.2870685,0
465,METYROSINE,,0,ORAL,0,0,3.3,0,69,0,NaN,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,194.21,-0.598,49.4102,14,182.114,3,4,4,3,4,3,76,86.38,0.3,81.98105188,0
466,SCOPOLAMINE,,0,TRANSDERMAL,201.5,62.4,9.5,10,29.4,906,NANOMOLAR,4,NaN,303.358,0.9181,79.3828,22,282.19,1,5,5,1,5,4,118,62.3,0.588235294,129.3709529,0
467,TRIAZOLAM,,0,ORAL,37.7,11.7,3.5,90,0,17.5,NANOMOLAR,2,SOLUBILITY POORLY SOLUBLE IN WATER,343.217,4.23352,91.901,23,331.121,0,4,4,0,6,1,114,43.07,0.117647059,142.9633231,0
468,SULINDAC,,1708,ORAL,45,4,7.8,93.1,0,0,NaN,3.38,SOLUBILITY VERY SOLUBLE AS THE SODIUM SALT OR IN BUFFERS OF PH 6 OR HIGHER,355.41,3.0308,95.2634,25,339.282,0,3,3,0,5,4,128,57.2,0.15,147.5185425,0
469,CIMETIDINE,,0,ORAL INJECTION,78,31.6,2,22,0,0,NaN,1.1,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,252.347,0.5974,69.5971,17,236.219,3,6,4,3,7,5,92,88.89,0.5,104.9255429,0
470,BROMOCRIPTINE,,0,ORAL,61,7,6,93,80,711,PICOMOLAR,2.5,NaN,654.606,3.1928,164.1582,43,614.286,3,10,6,3,11,5,230,118.21,0.59375,259.4513361,3
471,METOPROLOL,,0,ORAL INJECTION,201.5,50.7,5,12,50,0,NaN,1,SOLUBILITY VERY SOLUBLE IN WATER,267.369,1.6132,76.6625,19,242.169,2,4,4,2,4,9,108,50.72,0.6,115.2870685,0
472,NADOLOL,,0,ORAL,123.5,11.3,22,86,0,0,NaN,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,309.406,0.6348,85.1211,22,282.19,4,5,5,4,5,5,124,81.95,0.647058824,131.4860439,0
473,TAMOXIFEN,,1707,ORAL,0,0,144,99,0,323,NANOMOLAR,5,SOLUBILITY IN WATER AT 37 DEGREE CELCIUS IS 0.5 MILLIGRAM / MILLILITER,371.524,5.9961,119.582,28,342.292,0,2,2,0,2,8,144,12.47,0.230769231,168.6489043,0
474,OXAMNIQUINE,,0,ORAL,0,0,2.2,0,0,992,NANOMOLAR,1.4,NaN,279.34,1.8118,77.8896,20,258.172,3,6,5,3,6,5,110,87.43,0.571428571,117.8920427,0
475,CARBOPROST,,0,INJECTION,0,0,0,0,0,5.6,NANOMOLAR,1.5,SOLUBILITY SOLUBLE IN WATER (75 MILLIGRAM / MILLILITER),367.506,2.0983,100.1314,26,332.226,3,5,5,3,5,12,150,100.82,0.761904762,156.9915132,0
476,MECLOFENAMATE,,0,ORAL,23.3,12.3,1.3,99,0,16.2,MICROMOLAR,1.25,SOLUBILITY FREELY SOLUBLE IN WATER,295.145,3.40892,75.2542,19,285.065,1,3,3,1,5,3,98,52.16,0.071428571,120.330532,0
477,TIMOLOL,,0,ORAL OPHTHALMIC,97.5,33.1,2.2,10,0,1.45,NANOMOLAR,0,SOLUBILITY SOLUBLE IN WATER,316.427,0.5025,82.1985,21,292.235,2,7,8,2,8,6,120,79.74,0.846153846,129.1327945,0
478,AMOXAPINE,,0,ORAL,0,0,8,90,0,215,NANOMOLAR,1.5,NaN,313.788,3.4292,88.6077,22,297.66,1,4,4,1,5,0,112,36.86,0.235294118,133.9233754,0
479,NALBUPHINE,,0,INJECTION,299,85.8,5,50,0,0,NaN,0.041,SOLUBILITY 35.5 MILLIGRAM / MILLILITER IN WATER (25 DEGREE CELCIUS),357.45,1.7073,95.4144,26,330.234,3,5,5,3,5,2,140,73.16,0.714285714,153.1324592,0
480,CALCITRIOL,824,0,ORAL INJECTION TOPICAL,0,0,6.5,99.9,0,0.14,NANOMOLAR,4.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,416.646,5.7047,124.0384,30,372.294,3,3,3,3,3,6,170,60.69,0.777777778,183.5241447,0
481,GUANADREL,,0,ORAL,747,162,3.7,0,0,351,NANOMOLAR,1.75,NaN,213.281,0.3356,57.3178,15,194.129,4,5,3,4,5,2,86,82.86,0.9,89.81426209,0
482,NADOLOL,,0,ORAL,123.5,11.3,22,86,0,0,NaN,0,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,309.406,0.6348,85.1211,22,282.19,4,5,5,4,5,5,124,81.95,0.647058824,131.4860439,0
483,CINOXACIN,,0,ORAL,0,0,1.5,0,0,57,MICROMOLAR,0,NaN,261.213,-0.4914,62.1305,19,252.141,0,7,7,0,7,2,98,93.48,0.25,106.5290944,0
484,OXAMNIQUINE,,0,ORAL,0,0,2.2,0,0,992,NANOMOLAR,1.4,NaN,279.34,1.8118,77.8896,20,258.172,3,6,5,3,6,5,110,87.43,0.571428571,117.8920427,0
485,VALPROIC ACID,,0,ORAL INJECTION,11,0.56,12.5,82,90,563,MICROMOLAR,3.5,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,143.206,0.9527,38.313,10,128.086,0,2,2,0,2,5,60,40.13,0.875,62.24960168,0
486,GUANADREL,,0,ORAL,747,162,3.7,0,0,351,NANOMOLAR,1.75,NaN,213.281,0.3356,57.3178,15,194.129,4,5,3,4,5,2,86,82.86,0.9,89.81426209,0
487,AMCINONIDE,,0,TOPICAL,0,0,0,0,0,0,NaN,0,NaN,502.579,3.5238,125.2658,36,467.299,1,7,7,1,8,3,196,99.13,0.75,209.9634663,0
488,PIROXICAM,,0,ORAL,9.1,0.12,50,99,0,24,MICROMOLAR,4,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,331.353,1.7376,83.2358,23,318.249,2,7,6,2,8,2,118,99.6,0.066666667,132.4987072,0
489,FLUNISOLIDE,,0,NASAL INHALATION,260,125,1.5,80,7,7.6,NANOMOLAR,0.13,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,434.504,2.2747,108.5286,31,403.256,2,6,6,2,7,2,170,93.06,0.75,181.0286954,0
490,MINOXIDIL,,1706,ORAL TOPICAL,0,0,4.2,0,90,0,NaN,1,SOLUBILITY SLIGHTLY SOLUBLE IN WATER,209.253,0.17237,55.7426,15,194.133,4,6,6,4,6,1,82,91.16,0.555555556,87.4328976,0
491,TEMAZEPAM,324,349  1138,ORAL,0,0,8.8,96,92,2.7,MICROMOLAR,0,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,300.745,2.4722,82.9498,21,287.641,1,4,3,1,5,1,106,52.9,0.125,126.8566129,1
492,OXPRENOLOL,,0,ORAL,180,120,1.5,0,46.5,0.22,MICROMOLAR,1.5,NaN,265.353,1.9891,76.7745,19,242.169,2,4,4,2,4,9,106,50.72,0.466666667,114.5974655,0
493,AMILORIDE,,0,ORAL,0,0,7.5,0,0,0,NaN,3.5,NaN,230.639,-2.902,54.4528,15,221.567,9,8,5,9,9,1,80,158.53,0,89.32025691,1
494,AMINOGLUTETHIMIDE,,0,ORAL,0,0,12.5,0,100,25.4,MICROMOLAR,1.5,SOLUBILITY VERY SLIGHTLY SOLUBLE IN WATER,232.283,1.3532,65.2071,17,216.155,3,4,3,3,4,2,90,72.19,0.384615385,100.1929638,2
495,TRAZODONE,,0,ORAL,33.8,5.4,10,92,0,3.2,MICROMOLAR,9,SOLUBILITY FREELY SOLUBLE IN WATER,371.872,2.3617,104.174,26,349.696,0,6,6,0,7,5,136,45.78,0.368421053,156.7575981,0
496,BUMETANIDE,,0,ORAL INJECTION,10.4,11.3,1.25,95,0,28.3,NANOMOLAR,1.5,NaN,363.415,1.7018,92.0594,25,344.263,3,7,6,3,8,8,134,121.55,0.235294118,146.0330378,0
497,ETOMIDATE,,0,INJECTION,175.5,50.7,1.25,76,0,0,NaN,0,NaN,244.294,2.6691,68.4385,18,228.166,0,4,4,0,4,4,94,44.12,0.285714286,106.2270551,0
498,DIPIVEFRIN,,64,OPHTHALMIC,0,0,0,0,0,0,NaN,0,SOLUBILITY FREELY SOLUBLE IN WATER,351.443,2.8424,95.5085,25,322.211,2,6,6,2,6,5,140,84.86,0.578947368,149.0698812,0
499,ATENOLOL,,0,ORAL INJECTION,61,9.75,6.5,11,50,0,NaN,3,SOLUBILITY 26.5 MILLIGRAM / MILLILITER,266.341,0.4521,73.9809,19,244.165,4,5,4,4,5,8,106,84.58,0.5,113.309994,1
500,TOCAINIDE,,0,ORAL,117,8.5,15,10,100,31.5,MICROMOLAR,1.25,SOLUBILITY FREELY SOLUBLE IN WATER,192.262,1.58914,58.1951,14,176.134,3,3,2,3,3,2,76,55.12,0.363636364,84.30738867,1
501,ALPRAZOLAM,,0,ORAL,52,2.88,11.2,80,90,119.9,NANOMOLAR,1.5,SOLUBILITY NO APPRECIABLE SOLUBILITY IN WATER,308.772,3.58012,86.891,22,295.668,0,4,4,0,5,1,108,43.07,0.117647059,132.6600569,0
502,PINDOLOL,,0,ORAL,130,30,3.5,40,95,427,NANOMOLAR,1,SOLUBILITY SOLUBLE IN AQUAEOUS ACIDS,248.326,1.9056,72.9392,18,228.166,3,4,3,3,4,6,98,57.28,0.428571429,106.9695219,0
503,TRIFLURIDINE,,0,OPHTHALMIC ORAL,0,0,0,0,0,0,NaN,0,NaN,296.201,-0.8039,57.9443,20,285.113,3,7,6,3,10,2,112,104.55,0.6,108.7861552,0
504,CAPTOPRIL,,0,ORAL,48.7,46.8,2,27,75,0,NaN,1,SOLUBILITY SOLUBLE IN WATER (160 MILLIGRAM / MILLILITER),216.282,-0.7068,52.759,14,202.17,0,4,4,0,5,3,80,60.44,0.777777778,88.68513508,1
505,VERAPAMIL,,0,INJECTION ORAL INTRAVENOUS,240.5,70.2,5.1,90,13,881,NANOMOLAR,1.5,SOLUBILITY SOLUBLE IN WATER,454.611,5.09308,131.656,33,416.307,0,6,6,0,6,13,180,63.95,0.518518519,198.5692233,0
506,BUPRENORPHINE,,0,INJECTION SUBLINGUAL TRANSDERMAL BUCCAL IMPLANTATION SUBCUTANEOUS,430,55,36.5,96,15,10,NANOMOLAR,1.42,SOLUBILITY SPARINGLY SOLUBLE IN WATER,467.65,4.4138,130.1996,34,426.322,2,5,5,2,5,4,186,62.16,0.793103448,203.3654765,0
507,GEMFIBROZIL,,0,ORAL,11,7.8,1.5,98,100,184,MICROMOLAR,1.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER (IN ACID IS 0.0019 PERCENT),249.33,2.23854,69.433,18,228.162,0,3,3,0,3,6,100,49.36,0.533333333,108.7851832,0
508,DIFLUNISAL,,0,ORAL,6.3,0.39,10,99,0,496,MICROMOLAR,2.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,249.192,1.7009,57.7893,18,242.136,1,3,3,1,5,2,92,60.36,0,100.9344999,0
509,OXYMETAZOLINE,,0,OPHTHALMIC NASAL TOPICAL,0,0,0,0,0,0,NaN,0,NaN,260.381,2.85074,80.2895,19,236.189,2,3,3,2,3,2,104,44.62,0.5625,115.3144115,0
510,NIFEDIPINE,,0,ORAL,51.3,31.1,2,95,86,332,NANOMOLAR,0.5,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,346.339,2.1756,88.4051,25,328.195,1,8,7,1,8,4,132,107.77,0.294117647,143.8137017,0
511,ALPROSTADIL,,0,INJECTION URETHRAL,1593,6900,0.16,93,98,47,PICOMOLAR,0.058,SOLUBILITY SOLUBLE IN WATER,353.479,2.1404,94.6086,25,320.215,2,5,5,2,5,13,144,97.66,0.8,150.6834625,0
512,VERAPAMIL,,0,INJECTION ORAL INTRAVENOUS,240.5,70.2,5.1,90,13,881,NANOMOLAR,1.5,SOLUBILITY SOLUBLE IN WATER,454.611,5.09308,131.656,33,416.307,0,6,6,0,6,13,180,63.95,0.518518519,198.5692233,0
513,CHENODIOL,,0,ORAL,0,0,0,0,0,0,NaN,0,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,391.572,3.1432,106.0186,28,352.26,2,4,4,2,4,4,160,80.59,0.958333333,169.6538184,0
514,INDAPAMIDE,,0,ORAL,0,0,14,75,100,711.5,NANOMOLAR,2,SOLUBILITY IS SOLUBLE IN AQUEOUS SOLUTIONS OF STRONG BASES,365.842,2.0834,92.3784,24,349.714,3,6,4,3,8,3,126,92.5,0.1875,144.7877214,1
515,NITROGLYCERIN,,0,INJECTION SUBLINGUAL TRANSDERMAL INTRA,214.5,816,0.046,60,40,4.5,NANOMOLAR,0.125,NaN,227.085,-1.0201,37.7602,15,222.045,0,12,9,0,12,8,86,157.11,1,80.63081361,0
516,KETOCONAZOLE,,0,ORAL TOPICAL,0,0,6.5,99,0,6.5,MICROMOLAR,1.5,SOLUBILITY REQUIRES ACIDITY FOR DISSOLUTION,531.44,4.2058,137.596,36,503.216,0,8,7,0,10,7,190,69.06,0.384615385,219.81543,1
517,INDAPAMIDE,,0,ORAL,0,0,14,75,100,711.5,NANOMOLAR,2,SOLUBILITY IS SOLUBLE IN AQUEOUS SOLUTIONS OF STRONG BASES,365.842,2.0834,92.3784,24,349.714,3,6,4,3,8,3,126,92.5,0.1875,144.7877214,1
518,CARPROFEN,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,272.711,2.8279,74.2367,19,261.623,1,3,2,1,4,2,96,55.92,0.133333333,114.357741,0
519,FLUTAMIDE,,1705,ORAL,0,0,7.8,95,100,282.6,NANOMOLAR,1.3,NaN,276.214,3.2081,61.5661,19,265.126,1,5,3,1,8,3,104,72.24,0.363636364,106.1170799,1
520,RITODRINE,,0,ORAL INJECTION,286,120.9,2.6,36,30,0,NaN,0,NaN,287.359,2.352,82.3421,21,266.191,4,4,4,4,4,6,112,72.72,0.294117647,124.2457713,0
521,SULFADOXINE,,0,ORAL,9.1,0.03,200,90,0,0,NaN,4,NaN,310.335,0.8768,76.7989,21,296.223,3,8,7,3,9,5,112,116.43,0.166666667,121.5352967,0
522,GUANABENZ,,0,ORAL,0,0,6,0,75,0,NaN,3.5,SOLUBILITY SPARINGLY SOLUBLE IN WATER,232.094,-0.0093,58.3115,14,223.022,5,4,1,5,6,2,74,76,0,91.20838219,0
523,DILTIAZEM,,0,ORAL INJECTION INTRAVENOUS,266,50.7,3.75,75,40,0,NaN,0,SOLUBILITY SOLUBLE IN WATER,414.527,3.3685,114.495,29,388.319,0,6,6,0,7,6,154,59.08,0.363636364,175.3249993,1
524,BUPROPION,,0,ORAL,1950,209,21,84,0,597,NANOMOLAR,2,SOLUBILITY HIGHLY SOLUBLE IN WATER,239.746,3.2993,68.1332,16,221.602,1,2,2,1,3,3,88,29.1,0.461538462,102.0006484,0
525,ACYCLOVIR,740,1670,INJECTION TOPICAL ORAL BUCCAL OPHTHALMIC,46,19.9,2.5,21,15,107,MICROMOLAR,0,SOLUBILITY 100 MILLIGRAM / MILLILITER IN WATER,225.208,-1.3318,55.5989,16,214.12,4,8,7,4,8,4,86,119.05,0.375,89.69516162,0
526,TIOCONAZOLE,,0,TOPICAL VAGINAL,0,0,0,0,0,0,NaN,0,NaN,387.719,5.8629,95.548,23,374.615,0,3,4,0,7,6,120,27.05,0.1875,152.9429049,0
527,PENTOXIFYLLINE,,0,ORAL,117,152,0.6,0,0,0,NaN,1,SOLUBILITY SOLUBLE IN WATER,278.312,0.193,74.747,20,260.168,0,7,7,0,7,5,108,78.89,0.538461538,115.0151897,0
528,BUPROPION,,0,ORAL,1950,209,21,84,0,597,NANOMOLAR,2,SOLUBILITY HIGHLY SOLUBLE IN WATER,239.746,3.2993,68.1332,16,221.602,1,2,2,1,3,3,88,29.1,0.461538462,102.0006484,0
529,MIDAZOLAM,,0,INJECTION ORAL INTRAMUSCULAR NASAL INTRAVENOUS,133.2,25.6,4.1,97,90,276.5,NANOMOLAR,0.5,SOLUBILITY INSOLUBLE IN WATER,325.774,4.32422,89.054,23,312.67,0,3,3,0,5,1,114,30.18,0.111111111,137.6374907,0
530,ISOTRETINOIN,,0,ORAL,0,0,21,99.9,0,2.87,MICROMOLAR,5.3,SOLUBILITY PRACTICALLY INSOLUBLE IN WATER,299.434,4.2679,91.133,22,272.218,0,2,2,0,2,5,120,40.13,0.45,134.1750607,0
531,LEVONORGESTREL,619,0,ORAL IMPLANTATION INTRAUTERINE TRANSDERMAL,172.9,3.4,36.4,97,100,8.9,NANOMOLAR,1.6,NaN,312.453,3.8826,90.4928,23,284.229,1,2,2,1,2,1,124,37.3,0.761904762,139.2801469,0
532,NICLOSAMIDE,,0,ORAL,0,0,0,0,0,0,NaN,0,NaN,327.123,3.8595,79.1764,21,319.059,2,6,4,2,8,3,108,92.47,0,128.6185657,1
533,NABILONE,,0,ORAL,812,281.3,2,0,0,5.3,NANOMOLAR,2,SOLUBILITY LESS THAN 0.5 MILLIGRAM / LITER,372.549,6.264,109.6878,27,336.261,1,3,3,1,3,6,150,46.53,0.708333333,164.058,0
534,TIOCONAZOLE,,0,TOPICAL VAGINAL,0,0,0,0,0,0,NaN,0,NaN,387.719,5.8629,95.548,23,374.615,0,3,4,0,7,6,120,27.05,0.1875,152.9429049,0
535,LABETALOL,,0,INJECTION ORAL INTRAVENOUS,312,128,7,50,25,0,NaN,1.5,SOLUBILITY SOLUBLE IN WATER,328.412,2.1354,93.8122,24,304.22,5,5,4,5,5,8,128,95.58,0.315789474,141.6828346,1
